archivo,url
data-partida-json/201425.json,https://www.bcn.cl/presupuesto/periodo/2014/partida/25.json
data-partida-json/201426.json,https://www.bcn.cl/presupuesto/periodo/2014/partida/26.json
data-partida-json/201501.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/01.json
data-partida-json/201502.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/02.json
data-partida-json/201503.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/03.json
data-partida-json/201504.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/04.json
data-partida-json/201505.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/05.json
data-partida-json/201506.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/06.json
data-partida-json/201507.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/07.json
data-partida-json/201508.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/08.json
data-partida-json/201509.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/09.json
data-partida-json/201510.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/10.json
data-partida-json/201511.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/11.json
data-partida-json/201512.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/12.json
data-partida-json/201513.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/13.json
data-partida-json/201514.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/14.json
data-partida-json/201515.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/15.json
data-partida-json/201516.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/16.json
data-partida-json/201517.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/17.json
data-partida-json/201518.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/18.json
data-partida-json/201519.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/19.json
data-partida-json/201520.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/20.json
data-partida-json/201521.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/21.json
data-partida-json/201522.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/22.json
data-partida-json/201523.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/23.json
