archivo,url
data-capitulo-json/20120811.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/08/capitulo/11.json
data-capitulo-json/20120815.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/08/capitulo/15.json
data-capitulo-json/20120816.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/08/capitulo/16.json
data-capitulo-json/20120817.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/08/capitulo/17.json
data-capitulo-json/20120830.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/08/capitulo/30.json
data-capitulo-json/20120901.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/01.json
data-capitulo-json/20120902.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/02.json
data-capitulo-json/20120903.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/03.json
data-capitulo-json/20120905.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/05.json
data-capitulo-json/20120908.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/08.json
data-capitulo-json/20120909.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/09.json
data-capitulo-json/20120911.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/11.json
data-capitulo-json/20120913.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/13.json
data-capitulo-json/20120915.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/15.json
data-capitulo-json/20120916.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/09/capitulo/16.json
data-capitulo-json/20121001.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/10/capitulo/01.json
data-capitulo-json/20121002.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/10/capitulo/02.json
data-capitulo-json/20121003.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/10/capitulo/03.json
data-capitulo-json/20121004.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/10/capitulo/04.json
data-capitulo-json/20121005.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/10/capitulo/05.json
data-capitulo-json/20121007.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/10/capitulo/07.json
data-capitulo-json/20121009.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/10/capitulo/09.json
data-capitulo-json/20121101.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/01.json
data-capitulo-json/20121103.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/03.json
data-capitulo-json/20121104.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/04.json
data-capitulo-json/20121105.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/05.json
data-capitulo-json/20121107.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/07.json
data-capitulo-json/20121108.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/08.json
data-capitulo-json/20121109.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/09.json
data-capitulo-json/20121111.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/11.json
data-capitulo-json/20121118.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/18.json
data-capitulo-json/20121119.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/19.json
data-capitulo-json/20121120.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/20.json
data-capitulo-json/20121121.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/21.json
data-capitulo-json/20121122.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/22.json
data-capitulo-json/20121123.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/23.json
data-capitulo-json/20121124.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/24.json
data-capitulo-json/20121125.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/11/capitulo/25.json
data-capitulo-json/20121201.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/12/capitulo/01.json
data-capitulo-json/20121202.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/12/capitulo/02.json
data-capitulo-json/20121204.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/12/capitulo/04.json
data-capitulo-json/20121205.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/12/capitulo/05.json
data-capitulo-json/20121207.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/12/capitulo/07.json
data-capitulo-json/20121301.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/13/capitulo/01.json
data-capitulo-json/20121302.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/13/capitulo/02.json
data-capitulo-json/20121303.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/13/capitulo/03.json
data-capitulo-json/20121304.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/13/capitulo/04.json
data-capitulo-json/20121305.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/13/capitulo/05.json
data-capitulo-json/20121306.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/13/capitulo/06.json
data-capitulo-json/20121401.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/14/capitulo/01.json
data-capitulo-json/20121501.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/01.json
data-capitulo-json/20121502.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/02.json
data-capitulo-json/20121503.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/03.json
data-capitulo-json/20121504.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/04.json
